[2025-09-14 16:22:27,717] [INFO] [real_accelerator.py:161:get_accelerator] Setting ds_accelerator to cuda (auto detect)
2025-09-14 16:39:19,705 Stage: Train 0.5 | Epoch: 7 | Iter: 24200 | Total Loss: 0.005649 | Recon Loss: 0.004964 | Commit Loss: 0.001370 | Perplexity: 669.098981
Trainning Epoch:   5%|▍         | 8/165 [16:34<5:24:24, 123.98s/it]2025-09-14 16:39:27,824 Stage: Train 0.5 | Epoch: 8 | Iter: 24400 | Total Loss: 0.005636 | Recon Loss: 0.004944 | Commit Loss: 0.001383 | Perplexity: 666.531494
2025-09-14 16:39:35,933 Stage: Train 0.5 | Epoch: 8 | Iter: 24600 | Total Loss: 0.005606 | Recon Loss: 0.004923 | Commit Loss: 0.001365 | Perplexity: 672.741137
2025-09-14 16:39:44,039 Stage: Train 0.5 | Epoch: 8 | Iter: 24800 | Total Loss: 0.005544 | Recon Loss: 0.004863 | Commit Loss: 0.001363 | Perplexity: 670.573172
2025-09-14 16:39:52,144 Stage: Train 0.5 | Epoch: 8 | Iter: 25000 | Total Loss: 0.005478 | Recon Loss: 0.004798 | Commit Loss: 0.001360 | Perplexity: 671.697961
2025-09-14 16:40:00,316 Stage: Train 0.5 | Epoch: 8 | Iter: 25200 | Total Loss: 0.005629 | Recon Loss: 0.004946 | Commit Loss: 0.001367 | Perplexity: 666.838571
2025-09-14 16:40:08,423 Stage: Train 0.5 | Epoch: 8 | Iter: 25400 | Total Loss: 0.005605 | Recon Loss: 0.004937 | Commit Loss: 0.001335 | Perplexity: 666.974985
2025-09-14 16:40:16,529 Stage: Train 0.5 | Epoch: 8 | Iter: 25600 | Total Loss: 0.005545 | Recon Loss: 0.004867 | Commit Loss: 0.001356 | Perplexity: 669.484490
2025-09-14 16:40:24,640 Stage: Train 0.5 | Epoch: 8 | Iter: 25800 | Total Loss: 0.005425 | Recon Loss: 0.004749 | Commit Loss: 0.001352 | Perplexity: 666.940727
2025-09-14 16:40:32,734 Stage: Train 0.5 | Epoch: 8 | Iter: 26000 | Total Loss: 0.005619 | Recon Loss: 0.004942 | Commit Loss: 0.001355 | Perplexity: 669.588291
2025-09-14 16:40:40,889 Stage: Train 0.5 | Epoch: 8 | Iter: 26200 | Total Loss: 0.005447 | Recon Loss: 0.004754 | Commit Loss: 0.001385 | Perplexity: 670.935010
2025-09-14 16:40:49,045 Stage: Train 0.5 | Epoch: 8 | Iter: 26400 | Total Loss: 0.005660 | Recon Loss: 0.004976 | Commit Loss: 0.001368 | Perplexity: 665.140667
2025-09-14 16:40:57,157 Stage: Train 0.5 | Epoch: 8 | Iter: 26600 | Total Loss: 0.005473 | Recon Loss: 0.004791 | Commit Loss: 0.001363 | Perplexity: 666.636266
2025-09-14 16:41:05,263 Stage: Train 0.5 | Epoch: 8 | Iter: 26800 | Total Loss: 0.005451 | Recon Loss: 0.004770 | Commit Loss: 0.001363 | Perplexity: 664.022134
2025-09-14 16:41:13,353 Stage: Train 0.5 | Epoch: 8 | Iter: 27000 | Total Loss: 0.005547 | Recon Loss: 0.004871 | Commit Loss: 0.001351 | Perplexity: 669.128867
2025-09-14 16:41:21,474 Stage: Train 0.5 | Epoch: 8 | Iter: 27200 | Total Loss: 0.005528 | Recon Loss: 0.004838 | Commit Loss: 0.001381 | Perplexity: 668.474626
Trainning Epoch:   5%|▌         | 9/165 [18:37<5:21:47, 123.76s/it]2025-09-14 16:41:29,549 Stage: Train 0.5 | Epoch: 9 | Iter: 27400 | Total Loss: 0.005437 | Recon Loss: 0.004766 | Commit Loss: 0.001343 | Perplexity: 660.396457
2025-09-14 16:41:37,604 Stage: Train 0.5 | Epoch: 9 | Iter: 27600 | Total Loss: 0.005511 | Recon Loss: 0.004839 | Commit Loss: 0.001344 | Perplexity: 665.163589
2025-09-14 16:41:45,689 Stage: Train 0.5 | Epoch: 9 | Iter: 27800 | Total Loss: 0.005426 | Recon Loss: 0.004738 | Commit Loss: 0.001376 | Perplexity: 666.462280
2025-09-14 16:41:53,806 Stage: Train 0.5 | Epoch: 9 | Iter: 28000 | Total Loss: 0.005376 | Recon Loss: 0.004694 | Commit Loss: 0.001366 | Perplexity: 668.071049
2025-09-14 16:42:01,916 Stage: Train 0.5 | Epoch: 9 | Iter: 28200 | Total Loss: 0.005440 | Recon Loss: 0.004774 | Commit Loss: 0.001333 | Perplexity: 665.118520
2025-09-14 16:42:10,045 Stage: Train 0.5 | Epoch: 9 | Iter: 28400 | Total Loss: 0.005393 | Recon Loss: 0.004720 | Commit Loss: 0.001346 | Perplexity: 665.588240
2025-09-14 16:42:18,209 Stage: Train 0.5 | Epoch: 9 | Iter: 28600 | Total Loss: 0.005418 | Recon Loss: 0.004734 | Commit Loss: 0.001368 | Perplexity: 666.405722
2025-09-14 16:42:26,337 Stage: Train 0.5 | Epoch: 9 | Iter: 28800 | Total Loss: 0.005411 | Recon Loss: 0.004733 | Commit Loss: 0.001356 | Perplexity: 666.693348
2025-09-14 16:42:34,443 Stage: Train 0.5 | Epoch: 9 | Iter: 29000 | Total Loss: 0.005305 | Recon Loss: 0.004622 | Commit Loss: 0.001365 | Perplexity: 665.701335
2025-09-14 16:42:42,539 Stage: Train 0.5 | Epoch: 9 | Iter: 29200 | Total Loss: 0.005381 | Recon Loss: 0.004700 | Commit Loss: 0.001361 | Perplexity: 666.207391
2025-09-14 16:42:50,697 Stage: Train 0.5 | Epoch: 9 | Iter: 29400 | Total Loss: 0.005386 | Recon Loss: 0.004704 | Commit Loss: 0.001363 | Perplexity: 666.155067
2025-09-14 16:42:58,794 Stage: Train 0.5 | Epoch: 9 | Iter: 29600 | Total Loss: 0.005342 | Recon Loss: 0.004659 | Commit Loss: 0.001367 | Perplexity: 665.238060
2025-09-14 16:43:06,917 Stage: Train 0.5 | Epoch: 9 | Iter: 29800 | Total Loss: 0.005329 | Recon Loss: 0.004643 | Commit Loss: 0.001372 | Perplexity: 667.548195
2025-09-14 16:43:15,005 Stage: Train 0.5 | Epoch: 9 | Iter: 30000 | Total Loss: 0.005333 | Recon Loss: 0.004641 | Commit Loss: 0.001383 | Perplexity: 667.446372
2025-09-14 16:43:23,129 Stage: Train 0.5 | Epoch: 9 | Iter: 30200 | Total Loss: 0.005257 | Recon Loss: 0.004571 | Commit Loss: 0.001372 | Perplexity: 665.208888
Trainning Epoch:   6%|▌         | 10/165 [20:41<5:19:17, 123.60s/it]2025-09-14 16:43:31,245 Stage: Train 0.5 | Epoch: 10 | Iter: 30400 | Total Loss: 0.005248 | Recon Loss: 0.004560 | Commit Loss: 0.001376 | Perplexity: 662.707219
2025-09-14 16:43:39,341 Stage: Train 0.5 | Epoch: 10 | Iter: 30600 | Total Loss: 0.005298 | Recon Loss: 0.004611 | Commit Loss: 0.001374 | Perplexity: 665.402351
2025-09-14 16:43:47,437 Stage: Train 0.5 | Epoch: 10 | Iter: 30800 | Total Loss: 0.005361 | Recon Loss: 0.004689 | Commit Loss: 0.001344 | Perplexity: 660.964830
2025-09-14 16:43:55,566 Stage: Train 0.5 | Epoch: 10 | Iter: 31000 | Total Loss: 0.005317 | Recon Loss: 0.004635 | Commit Loss: 0.001365 | Perplexity: 662.695408
2025-09-14 16:44:03,664 Stage: Train 0.5 | Epoch: 10 | Iter: 31200 | Total Loss: 0.005273 | Recon Loss: 0.004585 | Commit Loss: 0.001376 | Perplexity: 665.406602
2025-09-14 16:44:11,772 Stage: Train 0.5 | Epoch: 10 | Iter: 31400 | Total Loss: 0.005333 | Recon Loss: 0.004652 | Commit Loss: 0.001362 | Perplexity: 665.756066
2025-09-14 16:44:19,881 Stage: Train 0.5 | Epoch: 10 | Iter: 31600 | Total Loss: 0.005319 | Recon Loss: 0.004638 | Commit Loss: 0.001361 | Perplexity: 664.744113
2025-09-14 16:44:28,008 Stage: Train 0.5 | Epoch: 10 | Iter: 31800 | Total Loss: 0.005169 | Recon Loss: 0.004488 | Commit Loss: 0.001361 | Perplexity: 664.329529
2025-09-14 16:44:36,141 Stage: Train 0.5 | Epoch: 10 | Iter: 32000 | Total Loss: 0.005221 | Recon Loss: 0.004538 | Commit Loss: 0.001366 | Perplexity: 663.595301
2025-09-14 16:44:44,285 Stage: Train 0.5 | Epoch: 10 | Iter: 32200 | Total Loss: 0.005251 | Recon Loss: 0.004562 | Commit Loss: 0.001378 | Perplexity: 663.020673
2025-09-14 16:44:52,400 Stage: Train 0.5 | Epoch: 10 | Iter: 32400 | Total Loss: 0.005089 | Recon Loss: 0.004402 | Commit Loss: 0.001373 | Perplexity: 661.592548
2025-09-14 16:45:00,528 Stage: Train 0.5 | Epoch: 10 | Iter: 32600 | Total Loss: 0.005477 | Recon Loss: 0.004791 | Commit Loss: 0.001373 | Perplexity: 661.820594
2025-09-14 16:45:08,633 Stage: Train 0.5 | Epoch: 10 | Iter: 32800 | Total Loss: 0.005204 | Recon Loss: 0.004520 | Commit Loss: 0.001368 | Perplexity: 661.660574
2025-09-14 16:45:16,785 Stage: Train 0.5 | Epoch: 10 | Iter: 33000 | Total Loss: 0.005131 | Recon Loss: 0.004460 | Commit Loss: 0.001343 | Perplexity: 664.287970
2025-09-14 16:45:24,924 Stage: Train 0.5 | Epoch: 10 | Iter: 33200 | Total Loss: 0.005201 | Recon Loss: 0.004521 | Commit Loss: 0.001361 | Perplexity: 663.980013
2025-09-14 16:45:33,056 Stage: Train 0.5 | Epoch: 10 | Iter: 33400 | Total Loss: 0.005197 | Recon Loss: 0.004530 | Commit Loss: 0.001333 | Perplexity: 657.289923
Trainning Epoch:   7%|▋         | 11/165 [22:44<5:17:03, 123.53s/it]2025-09-14 16:45:41,212 Stage: Train 0.5 | Epoch: 11 | Iter: 33600 | Total Loss: 0.005120 | Recon Loss: 0.004436 | Commit Loss: 0.001368 | Perplexity: 661.248630
2025-09-14 16:45:49,344 Stage: Train 0.5 | Epoch: 11 | Iter: 33800 | Total Loss: 0.005091 | Recon Loss: 0.004405 | Commit Loss: 0.001372 | Perplexity: 660.646974
2025-09-14 16:45:57,425 Stage: Train 0.5 | Epoch: 11 | Iter: 34000 | Total Loss: 0.005084 | Recon Loss: 0.004407 | Commit Loss: 0.001354 | Perplexity: 663.272238
2025-09-14 16:46:05,545 Stage: Train 0.5 | Epoch: 11 | Iter: 34200 | Total Loss: 0.005062 | Recon Loss: 0.004381 | Commit Loss: 0.001362 | Perplexity: 661.797312
2025-09-14 16:46:13,633 Stage: Train 0.5 | Epoch: 11 | Iter: 34400 | Total Loss: 0.005162 | Recon Loss: 0.004483 | Commit Loss: 0.001358 | Perplexity: 659.388112
2025-09-14 16:46:21,758 Stage: Train 0.5 | Epoch: 11 | Iter: 34600 | Total Loss: 0.005073 | Recon Loss: 0.004394 | Commit Loss: 0.001360 | Perplexity: 660.716234
2025-09-14 16:46:29,917 Stage: Train 0.5 | Epoch: 11 | Iter: 34800 | Total Loss: 0.005128 | Recon Loss: 0.004444 | Commit Loss: 0.001368 | Perplexity: 655.777923
2025-09-14 16:46:38,050 Stage: Train 0.5 | Epoch: 11 | Iter: 35000 | Total Loss: 0.005074 | Recon Loss: 0.004392 | Commit Loss: 0.001363 | Perplexity: 659.935905
2025-09-14 16:46:46,170 Stage: Train 0.5 | Epoch: 11 | Iter: 35200 | Total Loss: 0.005200 | Recon Loss: 0.004520 | Commit Loss: 0.001359 | Perplexity: 659.904222
2025-09-14 16:46:54,432 Stage: Train 0.5 | Epoch: 11 | Iter: 35400 | Total Loss: 0.005085 | Recon Loss: 0.004398 | Commit Loss: 0.001374 | Perplexity: 661.253305
2025-09-14 16:47:02,485 Stage: Train 0.5 | Epoch: 11 | Iter: 35600 | Total Loss: 0.005094 | Recon Loss: 0.004411 | Commit Loss: 0.001366 | Perplexity: 661.690575
2025-09-14 16:47:10,318 Stage: Train 0.5 | Epoch: 11 | Iter: 35800 | Total Loss: 0.005037 | Recon Loss: 0.004349 | Commit Loss: 0.001377 | Perplexity: 661.482816
2025-09-14 16:47:18,161 Stage: Train 0.5 | Epoch: 11 | Iter: 36000 | Total Loss: 0.005044 | Recon Loss: 0.004361 | Commit Loss: 0.001365 | Perplexity: 660.325223
2025-09-14 16:47:26,018 Stage: Train 0.5 | Epoch: 11 | Iter: 36200 | Total Loss: 0.005114 | Recon Loss: 0.004431 | Commit Loss: 0.001365 | Perplexity: 659.763012
2025-09-14 16:47:33,885 Stage: Train 0.5 | Epoch: 11 | Iter: 36400 | Total Loss: 0.005100 | Recon Loss: 0.004410 | Commit Loss: 0.001381 | Perplexity: 656.676693
Trainning Epoch:   7%|▋         | 12/165 [24:46<5:14:02, 123.16s/it]2025-09-14 16:47:41,762 Stage: Train 0.5 | Epoch: 12 | Iter: 36600 | Total Loss: 0.005018 | Recon Loss: 0.004336 | Commit Loss: 0.001364 | Perplexity: 656.836420
2025-09-14 16:47:49,602 Stage: Train 0.5 | Epoch: 12 | Iter: 36800 | Total Loss: 0.005070 | Recon Loss: 0.004381 | Commit Loss: 0.001377 | Perplexity: 657.424896
2025-09-14 16:47:57,421 Stage: Train 0.5 | Epoch: 12 | Iter: 37000 | Total Loss: 0.004954 | Recon Loss: 0.004280 | Commit Loss: 0.001347 | Perplexity: 656.540986
2025-09-14 16:48:05,219 Stage: Train 0.5 | Epoch: 12 | Iter: 37200 | Total Loss: 0.005086 | Recon Loss: 0.004390 | Commit Loss: 0.001393 | Perplexity: 657.801205
2025-09-14 16:48:13,009 Stage: Train 0.5 | Epoch: 12 | Iter: 37400 | Total Loss: 0.004985 | Recon Loss: 0.004285 | Commit Loss: 0.001400 | Perplexity: 662.657637
2025-09-14 16:48:20,809 Stage: Train 0.5 | Epoch: 12 | Iter: 37600 | Total Loss: 0.005141 | Recon Loss: 0.004441 | Commit Loss: 0.001400 | Perplexity: 660.862356
2025-09-14 16:48:28,609 Stage: Train 0.5 | Epoch: 12 | Iter: 37800 | Total Loss: 0.005101 | Recon Loss: 0.004424 | Commit Loss: 0.001355 | Perplexity: 658.576152
2025-09-14 16:48:36,456 Stage: Train 0.5 | Epoch: 12 | Iter: 38000 | Total Loss: 0.005001 | Recon Loss: 0.004316 | Commit Loss: 0.001372 | Perplexity: 658.600421
2025-09-14 16:48:44,154 Stage: Train 0.5 | Epoch: 12 | Iter: 38200 | Total Loss: 0.004916 | Recon Loss: 0.004226 | Commit Loss: 0.001381 | Perplexity: 659.343542
2025-09-14 16:48:51,865 Stage: Train 0.5 | Epoch: 12 | Iter: 38400 | Total Loss: 0.005036 | Recon Loss: 0.004338 | Commit Loss: 0.001396 | Perplexity: 660.615771
2025-09-14 16:48:59,573 Stage: Train 0.5 | Epoch: 12 | Iter: 38600 | Total Loss: 0.005016 | Recon Loss: 0.004321 | Commit Loss: 0.001390 | Perplexity: 658.676878
2025-09-14 16:49:07,292 Stage: Train 0.5 | Epoch: 12 | Iter: 38800 | Total Loss: 0.004921 | Recon Loss: 0.004231 | Commit Loss: 0.001382 | Perplexity: 658.718888
2025-09-14 16:49:15,102 Stage: Train 0.5 | Epoch: 12 | Iter: 39000 | Total Loss: 0.005042 | Recon Loss: 0.004349 | Commit Loss: 0.001386 | Perplexity: 659.008928
2025-09-14 16:49:22,909 Stage: Train 0.5 | Epoch: 12 | Iter: 39200 | Total Loss: 0.005052 | Recon Loss: 0.004360 | Commit Loss: 0.001383 | Perplexity: 658.309977
2025-09-14 16:49:30,714 Stage: Train 0.5 | Epoch: 12 | Iter: 39400 | Total Loss: 0.005063 | Recon Loss: 0.004376 | Commit Loss: 0.001373 | Perplexity: 655.969907
Trainning Epoch:   8%|▊         | 13/165 [26:45<5:08:16, 121.69s/it]2025-09-14 16:49:38,610 Stage: Train 0.5 | Epoch: 13 | Iter: 39600 | Total Loss: 0.004911 | Recon Loss: 0.004235 | Commit Loss: 0.001352 | Perplexity: 652.540999
2025-09-14 16:49:46,454 Stage: Train 0.5 | Epoch: 13 | Iter: 39800 | Total Loss: 0.004934 | Recon Loss: 0.004234 | Commit Loss: 0.001399 | Perplexity: 658.843372
2025-09-14 16:49:54,511 Stage: Train 0.5 | Epoch: 13 | Iter: 40000 | Total Loss: 0.004937 | Recon Loss: 0.004239 | Commit Loss: 0.001395 | Perplexity: 659.297598
2025-09-14 16:49:54,511 Saving model at iteration 40000
2025-09-14 16:49:54,701 Saving current state to vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_14_step_40000
2025-09-14 16:49:54,837 Model weights saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_14_step_40000/pytorch_model.bin
2025-09-14 16:49:55,091 Optimizer state saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_14_step_40000/optimizer.bin
2025-09-14 16:49:55,091 Scheduler state saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_14_step_40000/scheduler.bin
2025-09-14 16:49:55,092 Random states saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_14_step_40000/random_states_0.pkl
2025-09-14 16:50:03,434 Stage: Train 0.5 | Epoch: 13 | Iter: 40200 | Total Loss: 0.004969 | Recon Loss: 0.004280 | Commit Loss: 0.001378 | Perplexity: 656.836319
2025-09-14 16:50:11,590 Stage: Train 0.5 | Epoch: 13 | Iter: 40400 | Total Loss: 0.004845 | Recon Loss: 0.004146 | Commit Loss: 0.001398 | Perplexity: 660.987207
2025-09-14 16:50:19,700 Stage: Train 0.5 | Epoch: 13 | Iter: 40600 | Total Loss: 0.004937 | Recon Loss: 0.004254 | Commit Loss: 0.001365 | Perplexity: 656.663264
2025-09-14 16:50:27,827 Stage: Train 0.5 | Epoch: 13 | Iter: 40800 | Total Loss: 0.004888 | Recon Loss: 0.004195 | Commit Loss: 0.001386 | Perplexity: 656.789408
2025-09-14 16:50:35,926 Stage: Train 0.5 | Epoch: 13 | Iter: 41000 | Total Loss: 0.004977 | Recon Loss: 0.004278 | Commit Loss: 0.001397 | Perplexity: 656.945335
2025-09-14 16:50:44,076 Stage: Train 0.5 | Epoch: 13 | Iter: 41200 | Total Loss: 0.004986 | Recon Loss: 0.004281 | Commit Loss: 0.001410 | Perplexity: 661.746187
2025-09-14 16:50:52,174 Stage: Train 0.5 | Epoch: 13 | Iter: 41400 | Total Loss: 0.004996 | Recon Loss: 0.004303 | Commit Loss: 0.001387 | Perplexity: 654.193662
2025-09-14 16:51:00,284 Stage: Train 0.5 | Epoch: 13 | Iter: 41600 | Total Loss: 0.004983 | Recon Loss: 0.004284 | Commit Loss: 0.001399 | Perplexity: 656.520161
2025-09-14 16:51:08,389 Stage: Train 0.5 | Epoch: 13 | Iter: 41800 | Total Loss: 0.004784 | Recon Loss: 0.004092 | Commit Loss: 0.001384 | Perplexity: 655.777027
2025-09-14 16:51:16,466 Stage: Train 0.5 | Epoch: 13 | Iter: 42000 | Total Loss: 0.005006 | Recon Loss: 0.004310 | Commit Loss: 0.001391 | Perplexity: 656.047495
2025-09-14 16:51:24,297 Stage: Train 0.5 | Epoch: 13 | Iter: 42200 | Total Loss: 0.004954 | Recon Loss: 0.004261 | Commit Loss: 0.001384 | Perplexity: 656.953409
2025-09-14 16:51:31,985 Stage: Train 0.5 | Epoch: 13 | Iter: 42400 | Total Loss: 0.004814 | Recon Loss: 0.004125 | Commit Loss: 0.001378 | Perplexity: 653.567040
Trainning Epoch:   8%|▊         | 14/165 [28:48<5:07:12, 122.07s/it]2025-09-14 16:51:39,993 Stage: Train 0.5 | Epoch: 14 | Iter: 42600 | Total Loss: 0.004889 | Recon Loss: 0.004204 | Commit Loss: 0.001370 | Perplexity: 651.008617
2025-09-14 16:51:47,706 Stage: Train 0.5 | Epoch: 14 | Iter: 42800 | Total Loss: 0.004864 | Recon Loss: 0.004178 | Commit Loss: 0.001373 | Perplexity: 652.820896
2025-09-14 16:51:55,481 Stage: Train 0.5 | Epoch: 14 | Iter: 43000 | Total Loss: 0.004888 | Recon Loss: 0.004191 | Commit Loss: 0.001394 | Perplexity: 654.175864
2025-09-14 16:52:03,366 Stage: Train 0.5 | Epoch: 14 | Iter: 43200 | Total Loss: 0.004944 | Recon Loss: 0.004253 | Commit Loss: 0.001382 | Perplexity: 653.409738
2025-09-14 16:52:11,546 Stage: Train 0.5 | Epoch: 14 | Iter: 43400 | Total Loss: 0.004796 | Recon Loss: 0.004098 | Commit Loss: 0.001396 | Perplexity: 655.475309
2025-09-14 16:52:19,673 Stage: Train 0.5 | Epoch: 14 | Iter: 43600 | Total Loss: 0.004842 | Recon Loss: 0.004145 | Commit Loss: 0.001395 | Perplexity: 655.283952
2025-09-14 16:52:27,820 Stage: Train 0.5 | Epoch: 14 | Iter: 43800 | Total Loss: 0.004850 | Recon Loss: 0.004148 | Commit Loss: 0.001403 | Perplexity: 656.133824
2025-09-14 16:52:35,962 Stage: Train 0.5 | Epoch: 14 | Iter: 44000 | Total Loss: 0.004904 | Recon Loss: 0.004203 | Commit Loss: 0.001401 | Perplexity: 652.917778
2025-09-14 16:52:44,034 Stage: Train 0.5 | Epoch: 14 | Iter: 44200 | Total Loss: 0.004833 | Recon Loss: 0.004134 | Commit Loss: 0.001397 | Perplexity: 656.386936
2025-09-14 16:52:52,132 Stage: Train 0.5 | Epoch: 14 | Iter: 44400 | Total Loss: 0.004870 | Recon Loss: 0.004166 | Commit Loss: 0.001408 | Perplexity: 654.186622
2025-09-14 16:53:00,286 Stage: Train 0.5 | Epoch: 14 | Iter: 44600 | Total Loss: 0.004721 | Recon Loss: 0.004002 | Commit Loss: 0.001437 | Perplexity: 658.171261
2025-09-14 16:53:08,401 Stage: Train 0.5 | Epoch: 14 | Iter: 44800 | Total Loss: 0.004977 | Recon Loss: 0.004275 | Commit Loss: 0.001404 | Perplexity: 651.389359
2025-09-14 16:53:16,480 Stage: Train 0.5 | Epoch: 14 | Iter: 45000 | Total Loss: 0.004805 | Recon Loss: 0.004106 | Commit Loss: 0.001397 | Perplexity: 653.686801
2025-09-14 16:53:24,600 Stage: Train 0.5 | Epoch: 14 | Iter: 45200 | Total Loss: 0.004915 | Recon Loss: 0.004224 | Commit Loss: 0.001382 | Perplexity: 651.344560
2025-09-14 16:53:32,425 Stage: Train 0.5 | Epoch: 14 | Iter: 45400 | Total Loss: 0.004833 | Recon Loss: 0.004136 | Commit Loss: 0.001394 | Perplexity: 651.608510
Trainning Epoch:   9%|▉         | 15/165 [30:49<5:04:49, 121.93s/it]2025-09-14 16:53:40,145 Stage: Train 0.5 | Epoch: 15 | Iter: 45600 | Total Loss: 0.004771 | Recon Loss: 0.004070 | Commit Loss: 0.001402 | Perplexity: 654.439617
2025-09-14 16:53:47,857 Stage: Train 0.5 | Epoch: 15 | Iter: 45800 | Total Loss: 0.004929 | Recon Loss: 0.004230 | Commit Loss: 0.001398 | Perplexity: 653.531048
2025-09-14 16:53:55,590 Stage: Train 0.5 | Epoch: 15 | Iter: 46000 | Total Loss: 0.004730 | Recon Loss: 0.004028 | Commit Loss: 0.001405 | Perplexity: 654.502131
2025-09-14 16:54:03,282 Stage: Train 0.5 | Epoch: 15 | Iter: 46200 | Total Loss: 0.004746 | Recon Loss: 0.004031 | Commit Loss: 0.001431 | Perplexity: 654.315465
2025-09-14 16:54:10,986 Stage: Train 0.5 | Epoch: 15 | Iter: 46400 | Total Loss: 0.004902 | Recon Loss: 0.004199 | Commit Loss: 0.001406 | Perplexity: 653.167039
2025-09-14 16:54:18,702 Stage: Train 0.5 | Epoch: 15 | Iter: 46600 | Total Loss: 0.004994 | Recon Loss: 0.004297 | Commit Loss: 0.001394 | Perplexity: 647.960949
2025-09-14 16:54:26,415 Stage: Train 0.5 | Epoch: 15 | Iter: 46800 | Total Loss: 0.004721 | Recon Loss: 0.004015 | Commit Loss: 0.001411 | Perplexity: 654.474299
2025-09-14 16:54:34,133 Stage: Train 0.5 | Epoch: 15 | Iter: 47000 | Total Loss: 0.004781 | Recon Loss: 0.004079 | Commit Loss: 0.001403 | Perplexity: 654.340182
2025-09-14 16:54:41,870 Stage: Train 0.5 | Epoch: 15 | Iter: 47200 | Total Loss: 0.004722 | Recon Loss: 0.004022 | Commit Loss: 0.001400 | Perplexity: 654.286904
2025-09-14 16:54:49,582 Stage: Train 0.5 | Epoch: 15 | Iter: 47400 | Total Loss: 0.004784 | Recon Loss: 0.004068 | Commit Loss: 0.001431 | Perplexity: 651.418078
2025-09-14 16:54:57,296 Stage: Train 0.5 | Epoch: 15 | Iter: 47600 | Total Loss: 0.004862 | Recon Loss: 0.004158 | Commit Loss: 0.001408 | Perplexity: 655.099501
2025-09-14 16:55:05,054 Stage: Train 0.5 | Epoch: 15 | Iter: 47800 | Total Loss: 0.004760 | Recon Loss: 0.004049 | Commit Loss: 0.001421 | Perplexity: 650.971465
2025-09-14 16:55:12,769 Stage: Train 0.5 | Epoch: 15 | Iter: 48000 | Total Loss: 0.004778 | Recon Loss: 0.004059 | Commit Loss: 0.001437 | Perplexity: 655.437037
2025-09-14 16:55:20,505 Stage: Train 0.5 | Epoch: 15 | Iter: 48200 | Total Loss: 0.004798 | Recon Loss: 0.004092 | Commit Loss: 0.001412 | Perplexity: 653.740549
2025-09-14 16:55:28,197 Stage: Train 0.5 | Epoch: 15 | Iter: 48400 | Total Loss: 0.004783 | Recon Loss: 0.004082 | Commit Loss: 0.001404 | Perplexity: 646.920255
2025-09-14 16:55:35,949 Stage: Train 0.5 | Epoch: 15 | Iter: 48600 | Total Loss: 0.004640 | Recon Loss: 0.003939 | Commit Loss: 0.001403 | Perplexity: 650.588395
Trainning Epoch:  10%|▉         | 16/165 [32:46<4:59:19, 120.53s/it]2025-09-14 16:55:43,661 Stage: Train 0.5 | Epoch: 16 | Iter: 48800 | Total Loss: 0.004787 | Recon Loss: 0.004079 | Commit Loss: 0.001416 | Perplexity: 650.660879
2025-09-14 16:55:51,354 Stage: Train 0.5 | Epoch: 16 | Iter: 49000 | Total Loss: 0.004672 | Recon Loss: 0.003962 | Commit Loss: 0.001420 | Perplexity: 655.879416
2025-09-14 16:55:59,057 Stage: Train 0.5 | Epoch: 16 | Iter: 49200 | Total Loss: 0.004773 | Recon Loss: 0.004056 | Commit Loss: 0.001433 | Perplexity: 652.342733
