[2025-09-14 16:27:45,734] [INFO] [real_accelerator.py:161:get_accelerator] Setting ds_accelerator to cuda (auto detect)
2025-09-14 16:45:45,140 Stage: Train 0.5 | Epoch: 7 | Iter: 24200 | Total Loss: 0.005073 | Recon Loss: 0.004539 | Commit Loss: 0.001068 | Perplexity: 962.683079
Trainning Epoch:   5%|▍         | 8/165 [17:43<5:47:04, 132.64s/it]2025-09-14 16:45:53,841 Stage: Train 0.5 | Epoch: 8 | Iter: 24400 | Total Loss: 0.005226 | Recon Loss: 0.004709 | Commit Loss: 0.001033 | Perplexity: 964.487016
2025-09-14 16:46:02,521 Stage: Train 0.5 | Epoch: 8 | Iter: 24600 | Total Loss: 0.005055 | Recon Loss: 0.004533 | Commit Loss: 0.001044 | Perplexity: 965.713929
2025-09-14 16:46:11,245 Stage: Train 0.5 | Epoch: 8 | Iter: 24800 | Total Loss: 0.005161 | Recon Loss: 0.004651 | Commit Loss: 0.001018 | Perplexity: 965.037948
2025-09-14 16:46:19,965 Stage: Train 0.5 | Epoch: 8 | Iter: 25000 | Total Loss: 0.004957 | Recon Loss: 0.004443 | Commit Loss: 0.001029 | Perplexity: 968.200346
2025-09-14 16:46:28,647 Stage: Train 0.5 | Epoch: 8 | Iter: 25200 | Total Loss: 0.005013 | Recon Loss: 0.004507 | Commit Loss: 0.001011 | Perplexity: 966.080930
2025-09-14 16:46:37,348 Stage: Train 0.5 | Epoch: 8 | Iter: 25400 | Total Loss: 0.004865 | Recon Loss: 0.004340 | Commit Loss: 0.001052 | Perplexity: 964.914095
2025-09-14 16:46:46,057 Stage: Train 0.5 | Epoch: 8 | Iter: 25600 | Total Loss: 0.004894 | Recon Loss: 0.004379 | Commit Loss: 0.001030 | Perplexity: 967.908415
2025-09-14 16:46:54,761 Stage: Train 0.5 | Epoch: 8 | Iter: 25800 | Total Loss: 0.005008 | Recon Loss: 0.004484 | Commit Loss: 0.001048 | Perplexity: 966.506367
2025-09-14 16:47:03,465 Stage: Train 0.5 | Epoch: 8 | Iter: 26000 | Total Loss: 0.004834 | Recon Loss: 0.004333 | Commit Loss: 0.001003 | Perplexity: 962.216137
2025-09-14 16:47:12,146 Stage: Train 0.5 | Epoch: 8 | Iter: 26200 | Total Loss: 0.004916 | Recon Loss: 0.004402 | Commit Loss: 0.001027 | Perplexity: 966.910557
2025-09-14 16:47:20,856 Stage: Train 0.5 | Epoch: 8 | Iter: 26400 | Total Loss: 0.005030 | Recon Loss: 0.004517 | Commit Loss: 0.001025 | Perplexity: 970.155791
2025-09-14 16:47:29,553 Stage: Train 0.5 | Epoch: 8 | Iter: 26600 | Total Loss: 0.004958 | Recon Loss: 0.004453 | Commit Loss: 0.001009 | Perplexity: 964.232181
2025-09-14 16:47:38,277 Stage: Train 0.5 | Epoch: 8 | Iter: 26800 | Total Loss: 0.004832 | Recon Loss: 0.004325 | Commit Loss: 0.001014 | Perplexity: 968.440845
2025-09-14 16:47:46,994 Stage: Train 0.5 | Epoch: 8 | Iter: 27000 | Total Loss: 0.004921 | Recon Loss: 0.004425 | Commit Loss: 0.000991 | Perplexity: 972.599749
2025-09-14 16:47:55,692 Stage: Train 0.5 | Epoch: 8 | Iter: 27200 | Total Loss: 0.004769 | Recon Loss: 0.004258 | Commit Loss: 0.001022 | Perplexity: 968.236017
Trainning Epoch:   5%|▌         | 9/165 [19:55<5:44:31, 132.51s/it]2025-09-14 16:48:04,436 Stage: Train 0.5 | Epoch: 9 | Iter: 27400 | Total Loss: 0.004872 | Recon Loss: 0.004367 | Commit Loss: 0.001010 | Perplexity: 962.692602
2025-09-14 16:48:13,169 Stage: Train 0.5 | Epoch: 9 | Iter: 27600 | Total Loss: 0.004832 | Recon Loss: 0.004323 | Commit Loss: 0.001019 | Perplexity: 965.452876
2025-09-14 16:48:21,877 Stage: Train 0.5 | Epoch: 9 | Iter: 27800 | Total Loss: 0.004628 | Recon Loss: 0.004119 | Commit Loss: 0.001019 | Perplexity: 974.123070
2025-09-14 16:48:30,597 Stage: Train 0.5 | Epoch: 9 | Iter: 28000 | Total Loss: 0.004715 | Recon Loss: 0.004200 | Commit Loss: 0.001030 | Perplexity: 972.620774
2025-09-14 16:48:39,284 Stage: Train 0.5 | Epoch: 9 | Iter: 28200 | Total Loss: 0.004809 | Recon Loss: 0.004305 | Commit Loss: 0.001008 | Perplexity: 969.823335
2025-09-14 16:48:47,997 Stage: Train 0.5 | Epoch: 9 | Iter: 28400 | Total Loss: 0.004794 | Recon Loss: 0.004297 | Commit Loss: 0.000996 | Perplexity: 973.672110
2025-09-14 16:48:56,718 Stage: Train 0.5 | Epoch: 9 | Iter: 28600 | Total Loss: 0.004806 | Recon Loss: 0.004286 | Commit Loss: 0.001040 | Perplexity: 973.079121
2025-09-14 16:49:05,450 Stage: Train 0.5 | Epoch: 9 | Iter: 28800 | Total Loss: 0.004683 | Recon Loss: 0.004176 | Commit Loss: 0.001016 | Perplexity: 976.398791
2025-09-14 16:49:14,164 Stage: Train 0.5 | Epoch: 9 | Iter: 29000 | Total Loss: 0.004779 | Recon Loss: 0.004289 | Commit Loss: 0.000979 | Perplexity: 966.967020
2025-09-14 16:49:22,869 Stage: Train 0.5 | Epoch: 9 | Iter: 29200 | Total Loss: 0.004567 | Recon Loss: 0.004055 | Commit Loss: 0.001025 | Perplexity: 974.040826
2025-09-14 16:49:31,580 Stage: Train 0.5 | Epoch: 9 | Iter: 29400 | Total Loss: 0.004876 | Recon Loss: 0.004390 | Commit Loss: 0.000972 | Perplexity: 975.264277
2025-09-14 16:49:40,272 Stage: Train 0.5 | Epoch: 9 | Iter: 29600 | Total Loss: 0.004742 | Recon Loss: 0.004250 | Commit Loss: 0.000985 | Perplexity: 975.639700
2025-09-14 16:49:48,945 Stage: Train 0.5 | Epoch: 9 | Iter: 29800 | Total Loss: 0.004773 | Recon Loss: 0.004309 | Commit Loss: 0.000928 | Perplexity: 973.836783
2025-09-14 16:49:57,658 Stage: Train 0.5 | Epoch: 9 | Iter: 30000 | Total Loss: 0.004540 | Recon Loss: 0.004050 | Commit Loss: 0.000979 | Perplexity: 978.578647
2025-09-14 16:50:06,337 Stage: Train 0.5 | Epoch: 9 | Iter: 30200 | Total Loss: 0.004820 | Recon Loss: 0.004352 | Commit Loss: 0.000936 | Perplexity: 971.175441
Trainning Epoch:   6%|▌         | 10/165 [22:07<5:42:08, 132.44s/it]2025-09-14 16:50:15,049 Stage: Train 0.5 | Epoch: 10 | Iter: 30400 | Total Loss: 0.004658 | Recon Loss: 0.004171 | Commit Loss: 0.000973 | Perplexity: 968.732458
2025-09-14 16:50:23,748 Stage: Train 0.5 | Epoch: 10 | Iter: 30600 | Total Loss: 0.004565 | Recon Loss: 0.004087 | Commit Loss: 0.000955 | Perplexity: 972.622672
2025-09-14 16:50:32,428 Stage: Train 0.5 | Epoch: 10 | Iter: 30800 | Total Loss: 0.004725 | Recon Loss: 0.004243 | Commit Loss: 0.000965 | Perplexity: 971.256240
2025-09-14 16:50:41,128 Stage: Train 0.5 | Epoch: 10 | Iter: 31000 | Total Loss: 0.004765 | Recon Loss: 0.004294 | Commit Loss: 0.000943 | Perplexity: 961.907133
2025-09-14 16:50:49,804 Stage: Train 0.5 | Epoch: 10 | Iter: 31200 | Total Loss: 0.004386 | Recon Loss: 0.003916 | Commit Loss: 0.000939 | Perplexity: 969.633954
2025-09-14 16:50:58,510 Stage: Train 0.5 | Epoch: 10 | Iter: 31400 | Total Loss: 0.004551 | Recon Loss: 0.004072 | Commit Loss: 0.000958 | Perplexity: 968.665261
2025-09-14 16:51:07,218 Stage: Train 0.5 | Epoch: 10 | Iter: 31600 | Total Loss: 0.004526 | Recon Loss: 0.004059 | Commit Loss: 0.000934 | Perplexity: 969.411664
2025-09-14 16:51:15,918 Stage: Train 0.5 | Epoch: 10 | Iter: 31800 | Total Loss: 0.004597 | Recon Loss: 0.004123 | Commit Loss: 0.000948 | Perplexity: 968.488893
2025-09-14 16:51:24,622 Stage: Train 0.5 | Epoch: 10 | Iter: 32000 | Total Loss: 0.004342 | Recon Loss: 0.003867 | Commit Loss: 0.000950 | Perplexity: 972.278769
2025-09-14 16:51:33,317 Stage: Train 0.5 | Epoch: 10 | Iter: 32200 | Total Loss: 0.004613 | Recon Loss: 0.004138 | Commit Loss: 0.000951 | Perplexity: 970.693808
2025-09-14 16:51:42,057 Stage: Train 0.5 | Epoch: 10 | Iter: 32400 | Total Loss: 0.004375 | Recon Loss: 0.003904 | Commit Loss: 0.000942 | Perplexity: 973.679066
2025-09-14 16:51:50,745 Stage: Train 0.5 | Epoch: 10 | Iter: 32600 | Total Loss: 0.004458 | Recon Loss: 0.003990 | Commit Loss: 0.000935 | Perplexity: 969.499679
2025-09-14 16:51:59,445 Stage: Train 0.5 | Epoch: 10 | Iter: 32800 | Total Loss: 0.004659 | Recon Loss: 0.004182 | Commit Loss: 0.000954 | Perplexity: 968.557102
2025-09-14 16:52:08,148 Stage: Train 0.5 | Epoch: 10 | Iter: 33000 | Total Loss: 0.004401 | Recon Loss: 0.003937 | Commit Loss: 0.000928 | Perplexity: 970.692366
2025-09-14 16:52:16,859 Stage: Train 0.5 | Epoch: 10 | Iter: 33200 | Total Loss: 0.004466 | Recon Loss: 0.004006 | Commit Loss: 0.000919 | Perplexity: 968.759719
2025-09-14 16:52:25,572 Stage: Train 0.5 | Epoch: 10 | Iter: 33400 | Total Loss: 0.004521 | Recon Loss: 0.004047 | Commit Loss: 0.000949 | Perplexity: 969.654533
Trainning Epoch:   7%|▋         | 11/165 [24:19<5:39:43, 132.36s/it]2025-09-14 16:52:34,285 Stage: Train 0.5 | Epoch: 11 | Iter: 33600 | Total Loss: 0.004542 | Recon Loss: 0.004072 | Commit Loss: 0.000938 | Perplexity: 968.415911
2025-09-14 16:52:43,016 Stage: Train 0.5 | Epoch: 11 | Iter: 33800 | Total Loss: 0.004428 | Recon Loss: 0.003964 | Commit Loss: 0.000927 | Perplexity: 974.881071
2025-09-14 16:52:51,747 Stage: Train 0.5 | Epoch: 11 | Iter: 34000 | Total Loss: 0.004498 | Recon Loss: 0.004037 | Commit Loss: 0.000921 | Perplexity: 967.121174
2025-09-14 16:53:00,461 Stage: Train 0.5 | Epoch: 11 | Iter: 34200 | Total Loss: 0.004327 | Recon Loss: 0.003869 | Commit Loss: 0.000917 | Perplexity: 974.399959
2025-09-14 16:53:09,189 Stage: Train 0.5 | Epoch: 11 | Iter: 34400 | Total Loss: 0.004563 | Recon Loss: 0.004096 | Commit Loss: 0.000934 | Perplexity: 973.812345
2025-09-14 16:53:17,906 Stage: Train 0.5 | Epoch: 11 | Iter: 34600 | Total Loss: 0.004382 | Recon Loss: 0.003918 | Commit Loss: 0.000928 | Perplexity: 973.258737
2025-09-14 16:53:26,622 Stage: Train 0.5 | Epoch: 11 | Iter: 34800 | Total Loss: 0.004331 | Recon Loss: 0.003873 | Commit Loss: 0.000916 | Perplexity: 974.376544
2025-09-14 16:53:35,316 Stage: Train 0.5 | Epoch: 11 | Iter: 35000 | Total Loss: 0.004369 | Recon Loss: 0.003914 | Commit Loss: 0.000911 | Perplexity: 977.950236
2025-09-14 16:53:44,044 Stage: Train 0.5 | Epoch: 11 | Iter: 35200 | Total Loss: 0.004389 | Recon Loss: 0.003928 | Commit Loss: 0.000921 | Perplexity: 973.296500
2025-09-14 16:53:52,785 Stage: Train 0.5 | Epoch: 11 | Iter: 35400 | Total Loss: 0.004217 | Recon Loss: 0.003760 | Commit Loss: 0.000914 | Perplexity: 974.443627
2025-09-14 16:54:01,496 Stage: Train 0.5 | Epoch: 11 | Iter: 35600 | Total Loss: 0.004669 | Recon Loss: 0.004203 | Commit Loss: 0.000933 | Perplexity: 967.103782
2025-09-14 16:54:10,197 Stage: Train 0.5 | Epoch: 11 | Iter: 35800 | Total Loss: 0.004336 | Recon Loss: 0.003873 | Commit Loss: 0.000926 | Perplexity: 968.873338
2025-09-14 16:54:18,888 Stage: Train 0.5 | Epoch: 11 | Iter: 36000 | Total Loss: 0.004232 | Recon Loss: 0.003769 | Commit Loss: 0.000925 | Perplexity: 973.600766
2025-09-14 16:54:27,612 Stage: Train 0.5 | Epoch: 11 | Iter: 36200 | Total Loss: 0.004262 | Recon Loss: 0.003799 | Commit Loss: 0.000925 | Perplexity: 971.039713
2025-09-14 16:54:36,316 Stage: Train 0.5 | Epoch: 11 | Iter: 36400 | Total Loss: 0.004391 | Recon Loss: 0.003922 | Commit Loss: 0.000937 | Perplexity: 971.286162
Trainning Epoch:   7%|▋         | 12/165 [26:32<5:37:32, 132.37s/it]2025-09-14 16:54:45,010 Stage: Train 0.5 | Epoch: 12 | Iter: 36600 | Total Loss: 0.004206 | Recon Loss: 0.003749 | Commit Loss: 0.000914 | Perplexity: 970.338602
2025-09-14 16:54:53,688 Stage: Train 0.5 | Epoch: 12 | Iter: 36800 | Total Loss: 0.004281 | Recon Loss: 0.003824 | Commit Loss: 0.000913 | Perplexity: 970.522803
2025-09-14 16:55:02,377 Stage: Train 0.5 | Epoch: 12 | Iter: 37000 | Total Loss: 0.004306 | Recon Loss: 0.003849 | Commit Loss: 0.000915 | Perplexity: 967.394022
2025-09-14 16:55:11,073 Stage: Train 0.5 | Epoch: 12 | Iter: 37200 | Total Loss: 0.004341 | Recon Loss: 0.003860 | Commit Loss: 0.000961 | Perplexity: 973.933271
2025-09-14 16:55:19,778 Stage: Train 0.5 | Epoch: 12 | Iter: 37400 | Total Loss: 0.004071 | Recon Loss: 0.003616 | Commit Loss: 0.000911 | Perplexity: 966.379233
2025-09-14 16:55:28,504 Stage: Train 0.5 | Epoch: 12 | Iter: 37600 | Total Loss: 0.004336 | Recon Loss: 0.003870 | Commit Loss: 0.000932 | Perplexity: 969.686007
2025-09-14 16:55:37,230 Stage: Train 0.5 | Epoch: 12 | Iter: 37800 | Total Loss: 0.004255 | Recon Loss: 0.003800 | Commit Loss: 0.000911 | Perplexity: 967.794933
2025-09-14 16:55:45,957 Stage: Train 0.5 | Epoch: 12 | Iter: 38000 | Total Loss: 0.004236 | Recon Loss: 0.003773 | Commit Loss: 0.000925 | Perplexity: 972.033044
2025-09-14 16:55:54,660 Stage: Train 0.5 | Epoch: 12 | Iter: 38200 | Total Loss: 0.004185 | Recon Loss: 0.003730 | Commit Loss: 0.000908 | Perplexity: 966.292411
2025-09-14 16:56:03,404 Stage: Train 0.5 | Epoch: 12 | Iter: 38400 | Total Loss: 0.004253 | Recon Loss: 0.003793 | Commit Loss: 0.000919 | Perplexity: 971.542505
2025-09-14 16:56:12,124 Stage: Train 0.5 | Epoch: 12 | Iter: 38600 | Total Loss: 0.004182 | Recon Loss: 0.003729 | Commit Loss: 0.000907 | Perplexity: 968.207203
2025-09-14 16:56:20,838 Stage: Train 0.5 | Epoch: 12 | Iter: 38800 | Total Loss: 0.004336 | Recon Loss: 0.003863 | Commit Loss: 0.000946 | Perplexity: 966.725573
2025-09-14 16:56:29,589 Stage: Train 0.5 | Epoch: 12 | Iter: 39000 | Total Loss: 0.004343 | Recon Loss: 0.003879 | Commit Loss: 0.000927 | Perplexity: 964.987074
2025-09-14 16:56:38,311 Stage: Train 0.5 | Epoch: 12 | Iter: 39200 | Total Loss: 0.004211 | Recon Loss: 0.003771 | Commit Loss: 0.000881 | Perplexity: 968.494488
2025-09-14 16:56:47,032 Stage: Train 0.5 | Epoch: 12 | Iter: 39400 | Total Loss: 0.004185 | Recon Loss: 0.003733 | Commit Loss: 0.000904 | Perplexity: 968.843023
Trainning Epoch:   8%|▊         | 13/165 [28:44<5:35:21, 132.38s/it]2025-09-14 16:56:55,777 Stage: Train 0.5 | Epoch: 13 | Iter: 39600 | Total Loss: 0.004177 | Recon Loss: 0.003724 | Commit Loss: 0.000907 | Perplexity: 968.570269
2025-09-14 16:57:04,532 Stage: Train 0.5 | Epoch: 13 | Iter: 39800 | Total Loss: 0.004158 | Recon Loss: 0.003707 | Commit Loss: 0.000902 | Perplexity: 970.194113
2025-09-14 16:57:13,280 Stage: Train 0.5 | Epoch: 13 | Iter: 40000 | Total Loss: 0.004162 | Recon Loss: 0.003713 | Commit Loss: 0.000898 | Perplexity: 968.342956
2025-09-14 16:57:13,281 Saving model at iteration 40000
2025-09-14 16:57:13,435 Saving current state to vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_14_step_40000
2025-09-14 16:57:13,671 Model weights saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_14_step_40000/pytorch_model.bin
2025-09-14 16:57:14,037 Optimizer state saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_14_step_40000/optimizer.bin
2025-09-14 16:57:14,037 Scheduler state saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_14_step_40000/scheduler.bin
2025-09-14 16:57:14,038 Random states saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_14_step_40000/random_states_0.pkl
2025-09-14 16:57:22,790 Stage: Train 0.5 | Epoch: 13 | Iter: 40200 | Total Loss: 0.004389 | Recon Loss: 0.003932 | Commit Loss: 0.000914 | Perplexity: 970.412289
2025-09-14 16:57:31,546 Stage: Train 0.5 | Epoch: 13 | Iter: 40400 | Total Loss: 0.004243 | Recon Loss: 0.003797 | Commit Loss: 0.000893 | Perplexity: 969.113508
2025-09-14 16:57:40,292 Stage: Train 0.5 | Epoch: 13 | Iter: 40600 | Total Loss: 0.004046 | Recon Loss: 0.003598 | Commit Loss: 0.000896 | Perplexity: 967.727243
2025-09-14 16:57:49,017 Stage: Train 0.5 | Epoch: 13 | Iter: 40800 | Total Loss: 0.004159 | Recon Loss: 0.003712 | Commit Loss: 0.000895 | Perplexity: 974.173926
2025-09-14 16:57:57,730 Stage: Train 0.5 | Epoch: 13 | Iter: 41000 | Total Loss: 0.004230 | Recon Loss: 0.003772 | Commit Loss: 0.000916 | Perplexity: 967.384109
2025-09-14 16:58:06,472 Stage: Train 0.5 | Epoch: 13 | Iter: 41200 | Total Loss: 0.004161 | Recon Loss: 0.003707 | Commit Loss: 0.000908 | Perplexity: 972.376928
2025-09-14 16:58:15,221 Stage: Train 0.5 | Epoch: 13 | Iter: 41400 | Total Loss: 0.004104 | Recon Loss: 0.003650 | Commit Loss: 0.000909 | Perplexity: 968.842808
2025-09-14 16:58:23,966 Stage: Train 0.5 | Epoch: 13 | Iter: 41600 | Total Loss: 0.004041 | Recon Loss: 0.003586 | Commit Loss: 0.000911 | Perplexity: 968.181180
2025-09-14 16:58:32,703 Stage: Train 0.5 | Epoch: 13 | Iter: 41800 | Total Loss: 0.004062 | Recon Loss: 0.003604 | Commit Loss: 0.000917 | Perplexity: 969.714297
2025-09-14 16:58:41,460 Stage: Train 0.5 | Epoch: 13 | Iter: 42000 | Total Loss: 0.004141 | Recon Loss: 0.003681 | Commit Loss: 0.000919 | Perplexity: 970.722228
2025-09-14 16:58:50,254 Stage: Train 0.5 | Epoch: 13 | Iter: 42200 | Total Loss: 0.004240 | Recon Loss: 0.003785 | Commit Loss: 0.000910 | Perplexity: 968.923024
2025-09-14 16:58:59,048 Stage: Train 0.5 | Epoch: 13 | Iter: 42400 | Total Loss: 0.004186 | Recon Loss: 0.003740 | Commit Loss: 0.000893 | Perplexity: 963.807486
Trainning Epoch:   8%|▊         | 14/165 [30:58<5:34:09, 132.78s/it]2025-09-14 16:59:07,856 Stage: Train 0.5 | Epoch: 14 | Iter: 42600 | Total Loss: 0.004206 | Recon Loss: 0.003714 | Commit Loss: 0.000984 | Perplexity: 964.424538
2025-09-14 16:59:16,616 Stage: Train 0.5 | Epoch: 14 | Iter: 42800 | Total Loss: 0.003976 | Recon Loss: 0.003528 | Commit Loss: 0.000896 | Perplexity: 974.694142
2025-09-14 16:59:25,383 Stage: Train 0.5 | Epoch: 14 | Iter: 43000 | Total Loss: 0.004052 | Recon Loss: 0.003605 | Commit Loss: 0.000894 | Perplexity: 970.582229
2025-09-14 16:59:34,168 Stage: Train 0.5 | Epoch: 14 | Iter: 43200 | Total Loss: 0.004006 | Recon Loss: 0.003555 | Commit Loss: 0.000903 | Perplexity: 971.285022
2025-09-14 16:59:42,944 Stage: Train 0.5 | Epoch: 14 | Iter: 43400 | Total Loss: 0.004320 | Recon Loss: 0.003876 | Commit Loss: 0.000889 | Perplexity: 970.119214
2025-09-14 16:59:51,710 Stage: Train 0.5 | Epoch: 14 | Iter: 43600 | Total Loss: 0.004123 | Recon Loss: 0.003673 | Commit Loss: 0.000899 | Perplexity: 973.870683
2025-09-14 17:00:00,500 Stage: Train 0.5 | Epoch: 14 | Iter: 43800 | Total Loss: 0.004075 | Recon Loss: 0.003628 | Commit Loss: 0.000895 | Perplexity: 970.341502
2025-09-14 17:00:09,257 Stage: Train 0.5 | Epoch: 14 | Iter: 44000 | Total Loss: 0.004073 | Recon Loss: 0.003614 | Commit Loss: 0.000919 | Perplexity: 974.866305
2025-09-14 17:00:18,005 Stage: Train 0.5 | Epoch: 14 | Iter: 44200 | Total Loss: 0.004044 | Recon Loss: 0.003591 | Commit Loss: 0.000907 | Perplexity: 968.087064
2025-09-14 17:00:26,756 Stage: Train 0.5 | Epoch: 14 | Iter: 44400 | Total Loss: 0.003994 | Recon Loss: 0.003553 | Commit Loss: 0.000882 | Perplexity: 974.059070
2025-09-14 17:00:35,524 Stage: Train 0.5 | Epoch: 14 | Iter: 44600 | Total Loss: 0.004083 | Recon Loss: 0.003637 | Commit Loss: 0.000892 | Perplexity: 977.227179
2025-09-14 17:00:44,287 Stage: Train 0.5 | Epoch: 14 | Iter: 44800 | Total Loss: 0.004078 | Recon Loss: 0.003635 | Commit Loss: 0.000885 | Perplexity: 978.151100
2025-09-14 17:00:53,035 Stage: Train 0.5 | Epoch: 14 | Iter: 45000 | Total Loss: 0.004012 | Recon Loss: 0.003570 | Commit Loss: 0.000884 | Perplexity: 975.715042
2025-09-14 17:01:01,780 Stage: Train 0.5 | Epoch: 14 | Iter: 45200 | Total Loss: 0.003928 | Recon Loss: 0.003480 | Commit Loss: 0.000896 | Perplexity: 982.577611
2025-09-14 17:01:10,523 Stage: Train 0.5 | Epoch: 14 | Iter: 45400 | Total Loss: 0.004046 | Recon Loss: 0.003600 | Commit Loss: 0.000893 | Perplexity: 980.686378
Trainning Epoch:   9%|▉         | 15/165 [33:11<5:32:12, 132.88s/it]2025-09-14 17:01:19,306 Stage: Train 0.5 | Epoch: 15 | Iter: 45600 | Total Loss: 0.004040 | Recon Loss: 0.003595 | Commit Loss: 0.000889 | Perplexity: 975.357897
2025-09-14 17:01:28,176 Stage: Train 0.5 | Epoch: 15 | Iter: 45800 | Total Loss: 0.003980 | Recon Loss: 0.003548 | Commit Loss: 0.000865 | Perplexity: 981.104748
2025-09-14 17:01:36,928 Stage: Train 0.5 | Epoch: 15 | Iter: 46000 | Total Loss: 0.003869 | Recon Loss: 0.003427 | Commit Loss: 0.000884 | Perplexity: 977.911254
2025-09-14 17:01:45,687 Stage: Train 0.5 | Epoch: 15 | Iter: 46200 | Total Loss: 0.003916 | Recon Loss: 0.003465 | Commit Loss: 0.000902 | Perplexity: 978.245395
2025-09-14 17:01:54,459 Stage: Train 0.5 | Epoch: 15 | Iter: 46400 | Total Loss: 0.004033 | Recon Loss: 0.003589 | Commit Loss: 0.000889 | Perplexity: 977.827342
2025-09-14 17:02:03,247 Stage: Train 0.5 | Epoch: 15 | Iter: 46600 | Total Loss: 0.003892 | Recon Loss: 0.003439 | Commit Loss: 0.000906 | Perplexity: 977.313854
2025-09-14 17:02:12,021 Stage: Train 0.5 | Epoch: 15 | Iter: 46800 | Total Loss: 0.004061 | Recon Loss: 0.003608 | Commit Loss: 0.000905 | Perplexity: 979.262696
2025-09-14 17:02:20,792 Stage: Train 0.5 | Epoch: 15 | Iter: 47000 | Total Loss: 0.003913 | Recon Loss: 0.003472 | Commit Loss: 0.000884 | Perplexity: 978.261482
2025-09-14 17:02:29,585 Stage: Train 0.5 | Epoch: 15 | Iter: 47200 | Total Loss: 0.004161 | Recon Loss: 0.003666 | Commit Loss: 0.000989 | Perplexity: 969.144073
2025-09-14 17:02:38,365 Stage: Train 0.5 | Epoch: 15 | Iter: 47400 | Total Loss: 0.003958 | Recon Loss: 0.003522 | Commit Loss: 0.000872 | Perplexity: 972.439805
2025-09-14 17:02:47,152 Stage: Train 0.5 | Epoch: 15 | Iter: 47600 | Total Loss: 0.003995 | Recon Loss: 0.003555 | Commit Loss: 0.000879 | Perplexity: 972.492978
2025-09-14 17:02:55,929 Stage: Train 0.5 | Epoch: 15 | Iter: 47800 | Total Loss: 0.003890 | Recon Loss: 0.003451 | Commit Loss: 0.000878 | Perplexity: 967.805927
2025-09-14 17:03:04,683 Stage: Train 0.5 | Epoch: 15 | Iter: 48000 | Total Loss: 0.003905 | Recon Loss: 0.003455 | Commit Loss: 0.000900 | Perplexity: 977.433318
2025-09-14 17:03:13,452 Stage: Train 0.5 | Epoch: 15 | Iter: 48200 | Total Loss: 0.003863 | Recon Loss: 0.003417 | Commit Loss: 0.000892 | Perplexity: 974.229346
2025-09-14 17:03:22,215 Stage: Train 0.5 | Epoch: 15 | Iter: 48400 | Total Loss: 0.003903 | Recon Loss: 0.003444 | Commit Loss: 0.000918 | Perplexity: 971.606251
2025-09-14 17:03:30,963 Stage: Train 0.5 | Epoch: 15 | Iter: 48600 | Total Loss: 0.003897 | Recon Loss: 0.003449 | Commit Loss: 0.000897 | Perplexity: 972.282363
Trainning Epoch:  10%|▉         | 16/165 [35:24<5:30:19, 133.02s/it]2025-09-14 17:03:39,740 Stage: Train 0.5 | Epoch: 16 | Iter: 48800 | Total Loss: 0.004065 | Recon Loss: 0.003612 | Commit Loss: 0.000907 | Perplexity: 969.542098
2025-09-14 17:03:48,528 Stage: Train 0.5 | Epoch: 16 | Iter: 49000 | Total Loss: 0.003867 | Recon Loss: 0.003421 | Commit Loss: 0.000892 | Perplexity: 974.532553
2025-09-14 17:03:57,322 Stage: Train 0.5 | Epoch: 16 | Iter: 49200 | Total Loss: 0.003900 | Recon Loss: 0.003452 | Commit Loss: 0.000896 | Perplexity: 974.904011
